gender,race,year,salary,allegation,sustained
F,Hispanic,2010,69648,5,1
F,Hispanic,2011,74628,5,1
F,Hispanic,2012,75372,5,1
F,Hispanic,2013,75372,5,1
F,Hispanic,2014,79980,6,1
F,Hispanic,2015,80778,6,1
M,Hispanic,2007,68262,0,0
M,Hispanic,2008,70656,13,1
M,Hispanic,2009,70656,14,1
M,Hispanic,2010,75726,14,1
M,Hispanic,2011,77238,14,1
M,Hispanic,2012,78012,15,1
M,Hispanic,2013,80724,15,1
M,Hispanic,2014,85662,15,1
M,Hispanic,2015,86520,15,1
M,Hispanic,2007,61932,3,0
M,Hispanic,2008,64992,6,0
M,Hispanic,2009,68262,11,0
M,Hispanic,2010,73164,13,0
M,Hispanic,2011,74628,13,0
M,Hispanic,2012,75372,15,0
M,Hispanic,2013,75372,15,0
M,Hispanic,2014,79980,19,0
M,Hispanic,2015,83616,22,0
M,Hispanic,2007,75816,45,9
M,Hispanic,2008,75816,47,9
M,Hispanic,2009,75816,53,9
M,Hispanic,2010,81252,61,9
M,Hispanic,2011,82878,63,9
M,Hispanic,2012,86130,66,9
M,Hispanic,2013,86130,71,12
M,Hispanic,2014,91404,74,14
M,Hispanic,2015,92316,75,14
M,Black,2007,61932,0,0
M,Black,2008,64992,0,0
M,Black,2009,68262,2,0
M,Black,2010,73164,4,1
M,Black,2011,74628,4,1
M,Black,2012,75372,4,1
M,Black,2013,75372,4,1
M,Black,2014,82788,4,1
M,Black,2015,83616,4,1
M,Hispanic,2007,61932,3,0
M,Hispanic,2008,64992,4,0
M,Hispanic,2009,68262,5,0
M,Hispanic,2010,73164,7,0
M,Hispanic,2011,74628,12,0
M,Hispanic,2012,75372,15,0
M,Hispanic,2013,75372,15,0
M,Hispanic,2014,82788,16,0
M,Hispanic,2015,83616,16,0
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,4,0
M,Hispanic,2009,70656,4,0
M,Hispanic,2010,75726,4,0
M,Hispanic,2011,77238,5,0
M,Hispanic,2012,80724,5,0
M,Hispanic,2013,80724,5,0
M,Hispanic,2014,85662,5,0
M,Hispanic,2015,86520,6,1
M,Hispanic,2007,61932,0,0
M,Hispanic,2008,64992,0,0
M,Hispanic,2009,68262,8,0
M,Hispanic,2010,73164,12,0
M,Hispanic,2011,74628,14,0
M,Hispanic,2012,75372,20,0
M,Hispanic,2013,75372,24,0
M,Hispanic,2014,82788,29,0
M,Hispanic,2015,83616,34,0
M,Hispanic,2007,43104,2,0
M,Hispanic,2008,58896,2,0
M,Hispanic,2009,61932,2,0
M,Hispanic,2010,69648,3,0
M,Hispanic,2011,74628,5,0
M,Hispanic,2012,75372,6,0
M,Hispanic,2013,75372,6,0
M,Hispanic,2014,79980,6,0
M,Hispanic,2015,80778,8,0
M,Hispanic,2007,43104,0,0
M,Hispanic,2008,58896,0,0
M,Hispanic,2009,61932,0,0
M,Hispanic,2010,69648,1,0
M,Hispanic,2011,74628,2,0
M,Hispanic,2012,75372,2,0
M,Hispanic,2013,75372,3,0
M,Hispanic,2014,79980,3,0
M,Hispanic,2015,80778,4,0
M,Black,2007,68262,0,0
M,Black,2008,70656,0,0
M,Black,2009,70656,0,0
M,Black,2010,75726,0,0
M,Black,2011,77238,0,0
M,Black,2012,78012,12,0
M,Black,2013,80724,15,0
M,Black,2014,85662,17,0
M,Black,2015,86520,17,0
M,Hispanic,2007,68262,0,0
M,Hispanic,2008,68262,14,2
M,Hispanic,2009,70656,14,2
M,Hispanic,2010,75726,14,2
M,Hispanic,2011,77238,14,2
M,Hispanic,2012,78012,15,2
M,Hispanic,2013,78012,15,2
M,Hispanic,2014,85662,15,2
M,Hispanic,2015,86520,15,2
M,Hispanic,2007,75816,0,0
M,Hispanic,2008,75816,9,1
M,Hispanic,2009,75816,9,1
M,Hispanic,2010,81252,9,1
M,Hispanic,2011,82878,9,1
M,Hispanic,2012,86130,10,1
M,Hispanic,2013,86130,10,1
M,Hispanic,2014,91404,10,1
M,Hispanic,2015,92316,10,1
F,White,2007,70656,0,0
F,White,2008,70656,0,0
F,White,2009,70656,17,0
F,White,2010,75726,17,0
F,White,2011,79926,18,0
F,White,2012,80724,19,0
F,White,2013,80724,19,0
F,White,2014,85662,19,0
F,White,2015,86520,19,0
M,Hispanic,2007,73116,0,0
M,Hispanic,2008,75816,0,0
M,Hispanic,2009,75816,0,0
M,Hispanic,2010,81252,0,0
M,Hispanic,2011,82878,0,0
M,Hispanic,2012,83706,0,0
M,Hispanic,2013,86130,0,0
M,Hispanic,2014,91404,0,0
M,Hispanic,2015,92316,0,0
M,White,2007,70656,0,0
M,White,2008,70656,0,0
M,White,2009,70656,0,0
M,White,2010,75726,0,0
M,White,2011,79926,0,0
M,White,2012,80724,0,0
M,White,2013,80724,7,0
M,White,2014,85662,7,0
M,White,2015,86520,8,0
M,White,2007,68262,0,0
M,White,2008,68262,0,0
M,White,2009,68262,0,0
M,White,2010,73164,0,0
M,White,2011,77238,6,1
M,White,2012,78012,6,1
M,White,2013,78012,6,1
M,White,2014,82788,6,1
M,White,2015,83616,6,1
M,White,2007,64992,12,0
M,White,2008,68262,14,0
M,White,2009,68262,16,0
M,White,2010,73164,21,0
M,White,2011,74628,21,0
M,White,2012,75372,23,0
M,White,2013,78012,23,0
M,White,2014,82788,23,0
M,White,2015,83616,23,0
M,White,2007,64992,5,0
M,White,2008,68262,5,0
M,White,2009,68262,6,0
M,White,2010,73164,7,0
M,White,2011,74628,7,0
M,White,2012,75372,7,0
M,White,2013,75372,8,0
M,White,2014,82788,9,0
M,White,2015,83616,9,0
M,White,2007,58896,4,0
M,White,2008,61932,4,0
M,White,2009,64992,5,0
M,White,2010,73164,5,0
M,White,2011,74628,9,0
M,White,2012,75372,10,0
M,White,2013,75372,12,0
M,White,2014,79980,12,0
M,White,2015,80778,14,0
M,Black,2007,70656,17,0
M,Black,2008,70656,17,0
M,Black,2009,70656,18,0
M,Black,2010,75726,18,0
M,Black,2011,77238,18,0
M,Black,2012,80724,21,0
M,Black,2013,80724,23,0
M,Black,2014,85662,23,0
M,Black,2015,86520,23,0
F,White,2007,73116,0,0
F,White,2008,73116,0,0
F,White,2009,73116,0,0
F,White,2010,78360,0,0
F,White,2011,82878,0,0
F,White,2012,83706,0,0
F,White,2013,83706,3,0
F,White,2014,88830,3,0
F,White,2015,89718,3,0
M,White,2007,68262,0,0
M,White,2008,68262,2,0
M,White,2009,70656,2,0
M,White,2010,75726,2,0
M,White,2011,77238,2,0
M,White,2012,78012,2,0
M,White,2013,78012,2,0
M,White,2014,85662,2,0
M,White,2015,86520,2,0
M,Black,2007,68262,11,0
M,Black,2008,68262,13,0
M,Black,2009,70656,14,0
M,Black,2010,75726,15,0
M,Black,2011,77238,15,0
M,Black,2012,78012,15,0
M,Black,2013,78012,16,0
M,Black,2014,85662,16,0
M,Black,2015,86520,16,0
F,Hispanic,2007,70656,0,0
F,Hispanic,2008,70656,0,0
F,Hispanic,2009,70656,0,0
F,Hispanic,2010,78360,0,0
F,Hispanic,2011,79926,0,0
F,Hispanic,2012,80724,0,0
F,Hispanic,2013,80724,0,0
F,Hispanic,2014,85662,0,0
F,Hispanic,2015,89718,0,0
M,Black,2007,75816,0,0
M,Black,2008,75816,0,0
M,Black,2009,75816,0,0
M,Black,2010,81252,10,1
M,Black,2011,82878,10,1
M,Black,2012,86130,10,1
M,Black,2013,86130,10,1
M,Black,2014,91404,10,1
M,Black,2015,92316,10,1
M,Black,2007,73116,15,0
M,Black,2008,73116,15,0
M,Black,2009,73116,15,0
M,Black,2010,78360,18,0
M,Black,2011,79926,21,1
M,Black,2012,83706,22,1
M,Black,2013,83706,23,1
M,Black,2014,88830,24,1
M,Black,2015,89718,24,1
F,Asian/Pacific,2007,68262,0,0
F,Asian/Pacific,2008,68262,3,1
F,Asian/Pacific,2009,68262,4,1
F,Asian/Pacific,2010,73164,4,1
F,Asian/Pacific,2011,77238,4,1
F,Asian/Pacific,2012,78012,4,1
F,Asian/Pacific,2013,78012,5,1
F,Asian/Pacific,2014,82788,5,1
F,Asian/Pacific,2015,83616,5,1
F,Black,2007,70656,0,0
F,Black,2008,70656,0,0
F,Black,2009,70656,0,0
F,Black,2010,75726,0,0
F,Black,2011,77238,0,0
F,Black,2012,80724,0,0
F,Black,2013,80724,0,0
F,Black,2014,85662,0,0
F,Black,2015,86520,4,0
M,White,2007,73116,0,0
M,White,2008,73116,0,0
M,White,2009,73116,0,0
M,White,2010,78360,0,0
M,White,2011,82878,0,0
M,White,2012,83706,0,0
M,White,2013,83706,0,0
M,White,2014,88830,0,0
M,White,2015,89718,0,0
M,Black,2007,70656,21,3
M,Black,2008,70656,22,3
M,Black,2009,70656,23,3
M,Black,2010,75726,23,3
M,Black,2011,79926,23,3
M,Black,2012,80724,23,3
M,Black,2013,80724,24,3
M,Black,2014,85662,25,3
M,Black,2015,86520,26,3
M,Black,2007,58896,0,0
M,Black,2008,61932,0,0
M,Black,2009,64992,1,0
M,Black,2010,73164,3,0
M,Black,2011,74628,7,0
M,Black,2012,75372,10,0
M,Black,2013,75372,12,0
M,Black,2014,79980,15,0
M,Black,2015,83616,24,0
M,Black,2007,70656,0,0
M,Black,2008,70656,0,0
M,Black,2009,73116,5,1
M,Black,2010,78360,5,1
M,Black,2011,79926,5,1
M,Black,2012,80724,5,1
M,Black,2013,80724,6,2
M,Black,2014,88830,7,3
M,Black,2015,89718,7,3
M,Black,2007,58896,1,0
M,Black,2008,61932,2,0
M,Black,2009,64992,3,0
M,Black,2010,73164,3,0
M,Black,2011,74628,5,0
M,Black,2012,75372,6,0
M,Black,2013,75372,6,0
M,Black,2014,79980,7,1
M,Black,2015,83616,8,1
M,White,2007,68262,0,0
M,White,2008,68262,6,0
M,White,2009,68262,8,0
M,White,2010,73164,11,0
M,White,2011,74628,11,0
M,White,2012,78012,11,0
M,White,2013,78012,13,0
M,White,2014,82788,13,0
M,White,2015,83616,13,0
M,White,2007,55728,2,0
M,White,2008,58896,4,0
M,White,2009,61932,11,0
M,White,2010,69648,18,0
M,White,2011,74628,22,0
M,White,2012,75372,26,0
M,White,2013,75372,27,0
M,White,2014,79980,28,0
M,White,2015,80778,29,0
M,Hispanic,2007,64992,0,0
M,Hispanic,2008,68262,0,0
M,Hispanic,2009,68262,2,0
M,Hispanic,2010,73164,2,0
M,Hispanic,2011,74628,4,0
M,Hispanic,2012,75372,4,0
M,Hispanic,2013,75372,6,0
M,Hispanic,2014,82788,6,0
M,Hispanic,2015,83616,7,0
M,Hispanic,2007,64992,0,0
M,Hispanic,2008,68262,7,0
M,Hispanic,2009,68262,7,0
M,Hispanic,2010,73164,7,0
M,Hispanic,2011,74628,7,0
M,Hispanic,2012,75372,7,0
M,Hispanic,2013,78012,8,0
M,Hispanic,2014,82788,10,0
M,Hispanic,2015,83616,10,0
F,White,2007,68262,0,0
F,White,2008,68262,0,0
F,White,2009,70656,0,0
F,White,2010,75726,0,0
F,White,2011,77238,0,0
F,White,2012,78012,0,0
F,White,2013,78012,0,0
F,White,2014,85662,0,0
F,White,2015,86520,0,0
M,White,2007,68262,11,0
M,White,2008,70656,11,0
M,White,2009,70656,11,0
M,White,2010,75726,11,0
M,White,2011,77238,11,0
M,White,2012,78012,11,0
M,White,2013,80724,11,0
M,White,2014,85662,12,0
M,White,2015,86520,13,0
M,Hispanic,2007,43104,0,0
M,Hispanic,2008,55728,4,0
M,Hispanic,2009,58896,5,0
M,Hispanic,2010,66378,5,0
M,Hispanic,2011,71040,6,0
M,Hispanic,2012,75372,7,0
M,Hispanic,2013,75372,8,0
M,Hispanic,2014,79980,9,0
M,Hispanic,2015,80778,10,0
M,White,2007,76764,0,0
M,White,2008,79632,0,0
M,White,2009,79632,0,0
M,White,2010,85344,0,0
M,White,2011,87048,0,0
M,White,2012,87918,0,0
M,White,2013,90540,0,0
M,White,2014,96084,0,0
M,White,2015,97044,0,0
F,White,2007,70656,0,0
F,White,2008,70656,10,0
F,White,2009,70656,12,0
F,White,2010,75726,12,0
F,White,2011,77238,12,0
F,White,2012,80724,12,0
F,White,2013,80724,12,0
F,White,2014,85662,12,0
F,White,2015,86520,12,0
M,White,2007,58896,0,0
M,White,2008,61932,1,0
M,White,2009,64992,3,0
M,White,2010,73164,5,0
M,White,2011,74628,5,0
M,White,2012,75372,5,0
M,White,2013,75372,5,0
M,White,2014,79980,7,0
M,White,2015,83616,7,0
F,White,2007,68262,0,0
F,White,2008,68262,5,0
F,White,2009,68262,5,0
F,White,2010,73164,5,0
F,White,2011,74628,5,0
F,White,2012,78012,5,0
F,White,2013,78012,5,0
F,White,2014,82788,5,0
F,White,2015,83616,5,0
F,White,2007,68262,4,0
F,White,2008,70656,5,0
F,White,2009,70656,5,0
F,White,2010,75726,5,0
F,White,2011,77238,5,0
F,White,2012,78012,5,0
F,White,2013,80724,5,0
F,White,2014,85662,6,0
F,White,2015,86520,6,0
M,White,2007,68262,0,0
M,White,2008,68262,0,0
M,White,2009,68262,0,0
M,White,2010,73164,0,0
M,White,2011,77238,0,0
M,White,2012,78012,0,0
M,White,2013,78012,0,0
M,White,2014,82788,0,0
M,White,2015,83616,0,0
F,White,2007,70656,0,0
F,White,2008,73116,0,0
F,White,2009,73116,0,0
F,White,2010,78360,0,0
F,White,2011,79926,0,0
F,White,2012,80724,0,0
F,White,2013,83706,0,0
F,White,2014,88830,0,0
F,White,2015,89718,0,0
M,White,2007,70656,0,0
M,White,2008,70656,0,0
M,White,2009,70656,0,0
M,White,2010,75726,2,0
M,White,2011,79926,2,0
M,White,2012,80724,2,0
M,White,2013,80724,2,0
M,White,2014,85662,3,0
M,White,2015,86520,3,0
F,White,2007,70656,0,0
F,White,2008,73116,0,0
F,White,2009,73116,0,0
F,White,2010,78360,0,0
F,White,2011,79926,8,0
F,White,2012,80724,8,0
F,White,2013,83706,8,0
F,White,2014,88830,8,0
F,White,2015,89718,8,0
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,0,0
M,Hispanic,2009,70656,0,0
M,Hispanic,2010,75726,0,0
M,Hispanic,2011,77238,0,0
M,Hispanic,2012,80724,0,0
M,Hispanic,2013,80724,0,0
M,Hispanic,2014,85662,0,0
M,Hispanic,2015,86520,0,0
M,Hispanic,2007,58896,2,0
M,Hispanic,2008,61932,4,0
M,Hispanic,2009,64992,6,0
M,Hispanic,2010,73164,6,0
M,Hispanic,2011,74628,7,0
M,Hispanic,2012,75372,8,0
M,Hispanic,2013,75372,8,0
M,Hispanic,2014,79980,9,0
M,Hispanic,2015,80778,9,0
M,White,2007,70656,0,0
M,White,2008,70656,0,0
M,White,2009,70656,0,0
M,White,2010,75726,0,0
M,White,2011,77238,0,0
M,White,2012,80724,0,0
M,White,2013,80724,0,0
M,White,2014,85662,0,0
M,White,2015,86520,0,0
F,Black,2007,73116,0,0
F,Black,2008,73116,0,0
F,Black,2009,73116,0,0
F,Black,2010,81252,0,0
F,Black,2011,82878,0,0
F,Black,2012,83706,0,0
F,Black,2013,83706,0,0
F,Black,2014,88830,0,0
F,Black,2015,92316,0,0
M,White,2007,68262,0,0
M,White,2008,70656,7,0
M,White,2009,70656,7,0
M,White,2010,75726,7,0
M,White,2011,77238,7,0
M,White,2012,78012,7,0
M,White,2013,80724,7,0
M,White,2014,85662,7,0
M,White,2015,86520,8,1
M,Asian/Pacific,2007,61932,1,1
M,Asian/Pacific,2008,64992,2,1
M,Asian/Pacific,2009,68262,3,1
M,Asian/Pacific,2010,73164,5,1
M,Asian/Pacific,2011,74628,7,1
M,Asian/Pacific,2012,75372,7,1
M,Asian/Pacific,2013,75372,8,1
M,Asian/Pacific,2014,82788,9,1
M,Asian/Pacific,2015,83616,10,1
F,Hispanic,2007,68262,17,0
F,Hispanic,2008,70656,18,0
F,Hispanic,2009,70656,21,0
F,Hispanic,2010,75726,22,0
F,Hispanic,2011,77238,24,0
F,Hispanic,2012,78012,24,0
F,Hispanic,2013,80724,26,0
F,Hispanic,2014,85662,26,0
F,Hispanic,2015,86520,27,0
M,Asian/Pacific,2007,68262,0,0
M,Asian/Pacific,2008,68262,0,0
M,Asian/Pacific,2009,68262,0,0
M,Asian/Pacific,2010,73164,2,0
M,Asian/Pacific,2011,77238,3,0
M,Asian/Pacific,2012,78012,3,0
M,Asian/Pacific,2013,78012,4,0
M,Asian/Pacific,2014,82788,4,0
M,Asian/Pacific,2015,83616,4,0
F,Hispanic,2007,61932,1,0
F,Hispanic,2008,64992,1,0
F,Hispanic,2009,68262,1,0
F,Hispanic,2010,73164,1,0
F,Hispanic,2011,74628,1,0
F,Hispanic,2012,75372,2,0
F,Hispanic,2013,75372,2,0
F,Hispanic,2014,82788,2,0
F,Hispanic,2015,83616,2,0
M,Hispanic,2007,58896,0,0
M,Hispanic,2008,61932,0,0
M,Hispanic,2009,64992,0,0
M,Hispanic,2010,73164,1,0
M,Hispanic,2011,74628,1,0
M,Hispanic,2012,75372,1,0
M,Hispanic,2013,75372,1,0
M,Hispanic,2014,79980,1,0
M,Hispanic,2015,80778,1,0
F,White,2007,55728,0,0
F,White,2008,58896,0,0
F,White,2009,61932,0,0
F,White,2010,69648,0,0
F,White,2011,74628,0,0
F,White,2012,75372,0,0
F,White,2013,75372,4,0
F,White,2014,79980,4,0
F,White,2015,80778,4,0
F,Hispanic,2007,61932,3,1
F,Hispanic,2008,64992,3,1
F,Hispanic,2009,68262,3,1
F,Hispanic,2010,73164,3,1
F,Hispanic,2011,74628,3,1
F,Hispanic,2012,75372,3,1
F,Hispanic,2013,75372,3,1
F,Hispanic,2014,79980,3,1
F,Hispanic,2015,83616,3,1
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,0,0
M,Hispanic,2009,73116,17,0
M,Hispanic,2010,78360,17,0
M,Hispanic,2011,79926,17,0
M,Hispanic,2012,80724,19,0
M,Hispanic,2013,80724,19,0
M,Hispanic,2014,88830,19,0
M,Hispanic,2015,89718,19,0
M,Asian/Pacific,2007,73116,0,0
M,Asian/Pacific,2008,73116,0,0
M,Asian/Pacific,2009,73116,13,2
M,Asian/Pacific,2010,78360,13,2
M,Asian/Pacific,2011,82878,13,2
M,Asian/Pacific,2012,83706,13,2
M,Asian/Pacific,2013,83706,13,2
M,Asian/Pacific,2014,88830,13,2
M,Asian/Pacific,2015,89718,13,2
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,73116,14,1
M,Hispanic,2009,73116,15,1
M,Hispanic,2010,78360,15,1
M,Hispanic,2011,79926,15,1
M,Hispanic,2012,80724,15,1
M,Hispanic,2013,83706,15,1
M,Hispanic,2014,88830,15,1
M,Hispanic,2015,89718,15,1
M,Hispanic,2007,58896,3,0
M,Hispanic,2008,61932,4,0
M,Hispanic,2009,64992,4,0
M,Hispanic,2010,73164,4,0
M,Hispanic,2011,74628,4,0
M,Hispanic,2012,75372,8,0
M,Hispanic,2013,75372,13,0
M,Hispanic,2014,79980,18,0
M,Hispanic,2015,83616,21,0
M,Hispanic,2007,68262,2,0
M,Hispanic,2008,68262,2,0
M,Hispanic,2009,68262,2,0
M,Hispanic,2010,73164,2,0
M,Hispanic,2011,77238,2,0
M,Hispanic,2012,78012,3,0
M,Hispanic,2013,78012,3,0
M,Hispanic,2014,82788,3,0
M,Hispanic,2015,83616,3,0
M,Hispanic,2007,64992,0,0
M,Hispanic,2008,68262,0,0
M,Hispanic,2009,68262,0,0
M,Hispanic,2010,73164,0,0
M,Hispanic,2011,74628,1,0
M,Hispanic,2012,75372,2,0
M,Hispanic,2013,78012,2,0
M,Hispanic,2014,82788,3,0
M,Hispanic,2015,83616,3,0
M,Hispanic,2007,64992,1,0
M,Hispanic,2008,68262,1,0
M,Hispanic,2009,68262,2,0
M,Hispanic,2010,73164,2,0
M,Hispanic,2011,74628,2,0
M,Hispanic,2012,75372,2,0
M,Hispanic,2013,78012,2,0
M,Hispanic,2014,82788,2,0
M,Hispanic,2015,83616,4,0
M,Hispanic,2007,43104,0,0
M,Hispanic,2008,58896,1,0
M,Hispanic,2009,61932,2,0
M,Hispanic,2010,69648,2,0
M,Hispanic,2011,74628,2,0
M,Hispanic,2012,75372,2,0
M,Hispanic,2013,75372,2,0
M,Hispanic,2014,79980,2,0
M,Hispanic,2015,80778,2,0
M,Hispanic,2007,43104,0,0
M,Hispanic,2008,55728,1,0
M,Hispanic,2009,58896,2,0
M,Hispanic,2010,66378,5,0
M,Hispanic,2011,71040,5,0
M,Hispanic,2012,75372,5,0
M,Hispanic,2013,75372,8,0
M,Hispanic,2014,79980,8,0
M,Hispanic,2015,80778,9,0
M,Black,2007,73116,0,0
M,Black,2008,73116,3,1
M,Black,2009,73116,3,1
M,Black,2010,78360,3,1
M,Black,2011,79926,3,1
M,Black,2012,83706,3,1
M,Black,2013,83706,3,1
M,Black,2014,88830,4,1
M,Black,2015,89718,5,1
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,18,1
M,Hispanic,2009,70656,20,2
M,Hispanic,2010,75726,22,2
M,Hispanic,2011,79926,24,3
M,Hispanic,2012,80724,24,3
M,Hispanic,2013,80724,24,3
M,Hispanic,2014,85662,24,3
M,Hispanic,2015,86520,24,3
M,White,2007,70656,36,6
M,White,2008,70656,38,8
M,White,2009,70656,38,8
M,White,2010,78360,39,8
M,White,2011,79926,39,8
M,White,2012,80724,39,8
M,White,2013,80724,44,10
M,White,2014,85662,45,10
M,White,2015,89718,47,10
M,White,2007,70656,0,0
M,White,2008,70656,0,0
M,White,2009,70656,0,0
M,White,2010,78360,6,1
M,White,2011,79926,6,1
M,White,2012,80724,6,1
M,White,2013,80724,6,1
M,White,2014,85662,6,1
M,White,2015,89718,6,1
M,White,2007,58896,2,0
M,White,2008,61932,4,0
M,White,2009,64992,9,1
M,White,2010,73164,9,1
M,White,2011,74628,10,1
M,White,2012,75372,11,1
M,White,2013,75372,11,1
M,White,2014,79980,12,1
M,White,2015,80778,12,1
F,White,2007,68262,0,0
F,White,2008,68262,0,0
F,White,2009,68262,0,0
F,White,2010,73164,0,0
F,White,2011,77238,0,0
F,White,2012,78012,0,0
F,White,2013,78012,0,0
F,White,2014,82788,0,0
F,White,2015,83616,0,0
M,Black,2007,70656,0,0
M,Black,2008,70656,0,0
M,Black,2009,73116,0,0
M,Black,2010,78360,0,0
M,Black,2011,79926,0,0
M,Black,2012,80724,0,0
M,Black,2013,80724,0,0
M,Black,2014,88830,0,0
M,Black,2015,89718,0,0
M,White,2007,73116,0,0
M,White,2008,73116,0,0
M,White,2009,75816,0,0
M,White,2010,81252,3,1
M,White,2011,82878,3,1
M,White,2012,83706,4,1
M,White,2013,83706,4,1
M,White,2014,91404,4,1
M,White,2015,92316,4,1
M,Asian/Pacific,2007,68262,0,0
M,Asian/Pacific,2008,68262,4,1
M,Asian/Pacific,2009,70656,6,1
M,Asian/Pacific,2010,75726,7,1
M,Asian/Pacific,2011,77238,8,1
M,Asian/Pacific,2012,78012,9,1
M,Asian/Pacific,2013,78012,10,1
M,Asian/Pacific,2014,85662,10,1
M,Asian/Pacific,2015,86520,10,1
M,White,2007,43104,0,0
M,White,2008,55728,1,0
M,White,2009,58896,2,0
M,White,2010,66378,8,0
M,White,2011,71040,8,0
M,White,2012,75372,10,0
M,White,2013,75372,12,0
M,White,2014,79980,14,0
M,White,2015,80778,18,0
M,Black,2007,75816,0,0
M,Black,2008,75816,0,0
M,Black,2009,75816,0,0
M,Black,2010,81252,0,0
M,Black,2011,82878,0,0
M,Black,2012,86130,0,0
M,Black,2013,86130,0,0
M,Black,2014,91404,0,0
M,Black,2015,92316,0,0
M,White,2007,55728,2,1
M,White,2008,58896,4,1
M,White,2009,61932,6,1
M,White,2010,69648,6,1
M,White,2011,74628,7,1
M,White,2012,75372,7,1
M,White,2013,75372,9,1
M,White,2014,79980,9,1
M,White,2015,80778,10,1
M,White,2007,70656,25,1
M,White,2008,70656,25,1
M,White,2009,70656,27,2
M,White,2010,75726,28,3
M,White,2011,79926,28,3
M,White,2012,80724,28,3
M,White,2013,80724,29,3
M,White,2014,85662,30,4
M,White,2015,86520,30,4
M,Hispanic,2007,58896,1,0
M,Hispanic,2008,61932,4,0
M,Hispanic,2009,64992,7,0
M,Hispanic,2010,73164,7,0
M,Hispanic,2011,74628,10,0
M,Hispanic,2012,75372,17,0
M,Hispanic,2013,75372,18,0
M,Hispanic,2014,79980,19,0
M,Hispanic,2015,80778,19,0
M,Black,2007,73116,0,0
M,Black,2008,73116,0,0
M,Black,2009,73116,0,0
M,Black,2010,78360,0,0
M,Black,2011,82878,0,0
M,Black,2012,83706,48,0
M,Black,2013,83706,48,0
M,Black,2014,88830,48,0
M,Black,2015,89718,48,0
M,White,2007,75816,0,0
M,White,2008,75816,0,0
M,White,2009,75816,0,0
M,White,2010,83604,0,0
M,White,2011,85278,0,0
M,White,2012,86130,0,0
M,White,2013,86130,0,0
M,White,2014,91404,0,0
M,White,2015,92316,0,0
M,Hispanic,2007,68262,7,0
M,Hispanic,2008,68262,8,0
M,Hispanic,2009,70656,8,0
M,Hispanic,2010,75726,9,0
M,Hispanic,2011,77238,9,0
M,Hispanic,2012,78012,9,0
M,Hispanic,2013,78012,9,0
M,Hispanic,2014,85662,9,0
M,Hispanic,2015,86520,9,0
M,Hispanic,2007,68262,5,2
M,Hispanic,2008,68262,6,2
M,Hispanic,2009,68262,10,3
M,Hispanic,2010,73164,11,3
M,Hispanic,2011,77238,11,3
M,Hispanic,2012,78012,13,3
M,Hispanic,2013,78012,13,3
M,Hispanic,2014,82788,13,3
M,Hispanic,2015,83616,14,3
M,Hispanic,2007,68262,3,0
M,Hispanic,2008,68262,4,0
M,Hispanic,2009,70656,10,0
M,Hispanic,2010,75726,10,0
M,Hispanic,2011,77238,10,0
M,Hispanic,2012,78012,11,1
M,Hispanic,2013,78012,11,1
M,Hispanic,2014,85662,11,1
M,Hispanic,2015,86520,12,1
M,White,2007,58896,0,0
M,White,2008,61932,0,0
M,White,2009,64992,0,0
M,White,2010,73164,1,0
M,White,2011,74628,2,0
M,White,2012,75372,3,0
M,White,2013,75372,4,0
M,White,2014,79980,4,0
M,White,2015,83616,4,0
F,White,2007,43104,1,0
F,White,2008,58896,2,0
F,White,2009,61932,2,0
F,White,2010,69648,3,0
F,White,2011,74628,6,0
F,White,2012,75372,8,0
F,White,2013,75372,9,0
F,White,2014,79980,10,0
F,White,2015,80778,10,0
M,White,2007,61932,7,0
M,White,2008,64992,12,0
M,White,2009,68262,20,0
M,White,2010,73164,24,0
M,White,2011,74628,27,0
M,White,2012,75372,28,0
M,White,2013,75372,32,0
M,White,2014,82788,33,0
M,White,2015,83616,34,0
M,Hispanic,2007,68262,16,0
M,Hispanic,2008,68262,16,0
M,Hispanic,2009,70656,17,0
M,Hispanic,2010,75726,18,0
M,Hispanic,2011,77238,20,0
M,Hispanic,2012,78012,21,0
M,Hispanic,2013,78012,21,0
M,Hispanic,2014,85662,22,0
M,Hispanic,2015,86520,24,0
M,Hispanic,2007,68262,6,2
M,Hispanic,2008,68262,7,2
M,Hispanic,2009,68262,9,2
M,Hispanic,2010,73164,11,2
M,Hispanic,2011,74628,13,2
M,Hispanic,2012,78012,15,2
M,Hispanic,2013,78012,17,2
M,Hispanic,2014,82788,20,2
M,Hispanic,2015,83616,20,2
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,19,0
M,Hispanic,2009,70656,19,0
M,Hispanic,2010,78360,19,0
M,Hispanic,2011,79926,19,0
M,Hispanic,2012,80724,20,0
M,Hispanic,2013,80724,20,0
M,Hispanic,2014,85662,22,0
M,Hispanic,2015,89718,22,0
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,0,0
M,Hispanic,2009,70656,0,0
M,Hispanic,2010,78360,0,0
M,Hispanic,2011,79926,0,0
M,Hispanic,2012,80724,0,0
